ID_FAZENDA,SATELITE,TIPO_CULTURA,AREA_FAZENDA_ACRES,TIPO_IRRIGACAO,TIPO_SOLO,ESTACAO,FERTILIZANTE_UTILIZADO_TON,PESTICIDA_UTILIZADO_KG,PRODUTIVIDADE_TON,CONSUMO_AGUA_M3,TEMPERATURA_MEDIA_C,UMIDADE_SOLO_PCT,INDICE_NDVI,RISCO_AMBIENTAL
FAZ_01403,AgroSat_BR,Algodao,122.87,Sequeiro,Franco,Verao,2.62,73.46,25.66,1539.41,29.18,67.53,0.644,0
FAZ_01404,Sentinel_Agro,Cenoura,174.44,Aspersao,Arenoso,Outono,4.64,53.96,45.51,1238.38,28.03,80.6,0.814,0
FAZ_01405,Sentinel_Agro,Soja,475.52,Inundacao,Argiloso,Inverno,15.47,101.55,54.02,9261.02,30.74,62.61,0.626,1
FAZ_01406,TerraScan_X,Soja,552.17,Aspersao,Arenoso,Outono,12.73,147.7,50.32,3446.79,28.06,51.2,0.513,1
FAZ_01407,AgroSat_BR,Milho,413.93,Aspersao,Franco,Primavera,19.87,31.88,46.06,2391.04,21.31,72.05,0.71,0
FAZ_01408,OrbSat_Field,Cana_de_Acucar,371.94,Manual,Siltoso,Inverno,19.7,85.83,67.09,5550.56,12.36,88.36,0.815,0
FAZ_01409,Gaia_Vision,Algodao,493.33,Gotejamento,Calcario,Verao,13.75,89.65,54.34,3697.38,31.49,64.47,,0
FAZ_01410,Sentinel_Agro,Cana_de_Acucar,124.19,Inundacao,Organico,Outono,8.21,1.0,37.26,3694.17,26.86,46.11,0.607,0
FAZ_01411,Gaia_Vision,Arroz,290.39,Inundacao,Organico,Verao,4.95,50.92,49.4,6766.14,23.29,69.78,0.711,0
FAZ_01412,Gaia_Vision,Cenoura,203.04,Gotejamento,,Inverno,7.34,48.43,49.85,3110.76,11.95,81.18,0.805,0
FAZ_01413,TerraScan_X,Arroz,328.15,Gotejamento,Calcario,Primavera,7.79,50.86,37.59,2462.43,24.69,60.73,0.744,0
FAZ_01414,AgroSat_BR,Tomate,725.83,Inundacao,Franco,Primavera,20.42,191.68,51.61,13069.57,20.71,53.77,0.528,1
FAZ_01415,Sentinel_Agro,Algodao,680.59,Aspersao,Arenoso,Primavera,14.62,225.04,73.35,5239.74,34.03,61.55,0.546,1
FAZ_01416,Gaia_Vision,Tomate,362.57,Aspersao,Argiloso,Verao,18.55,144.14,52.45,1353.65,26.21,74.61,0.596,0
FAZ_01417,Sentinel_Agro,Trigo,619.76,Gotejamento,Arenoso,Primavera,16.05,167.8,48.29,6130.11,20.04,66.14,0.555,1
FAZ_01418,OrbSat_Field,Batata,237.11,Manual,Arenoso,Primavera,2.03,64.36,31.43,1833.38,24.92,43.14,0.517,0
FAZ_01419,TerraScan_X,Soja,197.24,Sequeiro,Argiloso,Verao,7.72,60.35,35.61,2105.79,26.92,69.67,0.76,0
FAZ_01420,OrbSat_Field,Tomate,165.94,Manual,Organico,Verao,5.37,71.63,47.78,1096.43,24.68,73.94,0.789,0
FAZ_01421,Sentinel_Agro,Cana_de_Acucar,159.33,Aspersao,Arenoso,Inverno,9.32,17.82,40.68,2779.54,24.98,61.91,0.645,0
FAZ_01422,Sentinel_Agro,Trigo,616.62,Inundacao,Siltoso,Primavera,7.83,160.38,48.12,11125.1,29.18,54.3,0.626,1
FAZ_01423,AgroSat_BR,Soja,515.35,Aspersao,Siltoso,Inverno,14.14,132.55,78.28,5479.03,25.32,85.52,0.821,0
FAZ_01424,Gaia_Vision,Tomate,277.21,Gotejamento,Franco,Outono,7.45,81.29,47.76,891.2,29.24,57.52,0.698,1
FAZ_01425,Gaia_Vision,Trigo,453.34,Manual,Franco,Outono,13.66,60.68,55.11,4608.81,35.89,54.71,0.634,0
FAZ_01426,OrbSat_Field,Trigo,316.9,Manual,Argiloso,Outono,10.5,118.87,43.67,4877.11,17.07,67.38,0.616,0
FAZ_01427,TerraScan_X,Algodao,278.02,Manual,Argiloso,Outono,6.46,92.39,36.52,2149.23,22.6,54.38,0.687,0
FAZ_01428,Gaia_Vision,Arroz,497.21,Aspersao,,Verao,19.06,126.45,53.71,5861.98,26.91,62.18,0.667,0
FAZ_01429,AgroSat_BR,Trigo,189.94,Sequeiro,Calcario,Inverno,6.08,71.47,33.89,1313.32,21.92,51.74,0.646,0
FAZ_01430,OrbSat_Field,Milho,1019.25,Sequeiro,Arenoso,Inverno,35.0,74.12,95.0,13165.85,8.8,75.46,0.696,1
FAZ_01431,OrbSat_Field,Arroz,217.3,Aspersao,Calcario,Verao,8.2,32.83,41.9,1880.97,31.3,54.99,0.679,0
FAZ_01432,AgroSat_BR,Soja,649.63,Gotejamento,Organico,Outono,9.64,138.1,67.62,7229.31,23.9,70.05,0.624,1
FAZ_01433,TerraScan_X,Soja,376.7,Aspersao,Siltoso,Inverno,11.94,74.27,59.67,3872.32,25.1,84.23,0.908,0
FAZ_01434,AgroSat_BR,Soja,363.77,Gotejamento,Argiloso,Primavera,11.27,91.26,49.64,3016.6,38.44,,0.632,0
FAZ_01435,TerraScan_X,Soja,991.22,Sequeiro,Franco,Verao,12.82,157.35,93.83,10782.28,30.24,51.19,0.586,1
FAZ_01436,AgroSat_BR,Milho,708.33,Aspersao,Siltoso,Verao,17.94,75.93,63.19,8539.64,28.14,56.7,0.499,1
FAZ_01437,AgroSat_BR,Tomate,260.72,Inundacao,Calcario,Primavera,9.77,138.16,39.78,6439.58,24.72,73.03,0.659,1
FAZ_01438,Sentinel_Agro,Cenoura,462.65,Inundacao,Argiloso,Outono,12.39,44.52,42.69,10319.47,25.42,60.98,0.727,1
FAZ_01439,OrbSat_Field,Trigo,488.43,Aspersao,Argiloso,Outono,18.62,71.48,57.79,4940.59,25.11,84.25,0.81,0
FAZ_01440,AgroSat_BR,Soja,290.96,Gotejamento,Arenoso,Inverno,7.63,41.26,34.0,2153.31,20.93,70.11,0.685,0
FAZ_01441,AgroSat_BR,Arroz,487.35,Sequeiro,Argiloso,Primavera,9.69,82.1,53.61,3640.4,28.02,62.21,0.691,0
FAZ_01442,Gaia_Vision,Arroz,318.43,Gotejamento,,Inverno,9.82,3.35,48.89,4115.98,26.56,56.17,0.681,0
FAZ_01443,OrbSat_Field,Trigo,392.46,Manual,Argiloso,Outono,12.63,70.17,47.81,2215.09,24.46,65.23,0.711,0
FAZ_01444,Gaia_Vision,Tomate,235.87,Manual,Organico,Inverno,13.63,70.78,45.82,2459.35,21.29,78.39,0.756,0
FAZ_01445,OrbSat_Field,Cenoura,510.71,Gotejamento,Calcario,Primavera,18.27,163.96,71.95,4276.73,29.74,66.59,0.709,0
FAZ_01446,Gaia_Vision,Tomate,334.91,Sequeiro,Arenoso,Primavera,10.31,69.53,47.62,1898.83,30.07,51.8,0.561,1
FAZ_01447,AgroSat_BR,Trigo,735.17,Aspersao,Organico,Primavera,19.46,187.4,79.97,6512.09,30.82,46.34,0.505,1
FAZ_01448,AgroSat_BR,Cana_de_Acucar,354.52,Inundacao,Calcario,Outono,15.75,72.8,55.59,5463.72,36.49,53.95,0.626,0
FAZ_01449,Sentinel_Agro,Milho,734.07,Inundacao,Siltoso,Verao,29.59,161.56,67.4,13662.47,44.71,51.14,0.564,1
FAZ_01450,Gaia_Vision,Trigo,325.03,Aspersao,Argiloso,Verao,11.64,102.06,54.16,3308.95,45.0,47.53,0.743,0
FAZ_01451,TerraScan_X,Batata,331.83,Gotejamento,Franco,Verao,7.97,131.45,51.34,1653.06,29.72,57.58,,0
FAZ_01452,Sentinel_Agro,Algodao,560.99,Manual,Franco,Inverno,18.67,71.78,53.47,7169.13,24.39,49.35,0.693,1
FAZ_01453,Gaia_Vision,Algodao,272.7,Inundacao,Organico,Primavera,2.04,95.92,39.27,6805.46,24.32,62.6,,1
FAZ_01454,Gaia_Vision,Tomate,399.83,Gotejamento,Arenoso,Outono,17.07,169.31,50.19,3790.43,23.16,73.6,0.616,1
FAZ_01455,Sentinel_Agro,Trigo,275.95,Manual,Organico,Verao,5.88,87.27,44.19,3855.76,35.59,45.49,0.606,1
FAZ_01456,AgroSat_BR,Trigo,885.18,Manual,Calcario,Verao,32.3,121.3,85.18,5906.6,28.09,63.75,0.671,0
FAZ_01457,Gaia_Vision,Algodao,705.58,Inundacao,Calcario,Inverno,11.91,193.77,58.79,11409.45,25.91,62.69,0.629,1
FAZ_01458,AgroSat_BR,Cenoura,406.23,Gotejamento,Organico,Inverno,6.3,96.17,48.69,2997.96,18.96,79.7,0.73,0
FAZ_01459,Sentinel_Agro,Algodao,333.57,Aspersao,Organico,Verao,5.68,89.78,48.43,2844.33,22.6,82.99,0.756,0
FAZ_01460,AgroSat_BR,Trigo,236.82,Gotejamento,Siltoso,Primavera,4.05,62.14,41.82,1448.91,23.72,64.17,0.681,0
FAZ_01461,OrbSat_Field,Cenoura,310.21,Aspersao,Calcario,Primavera,3.18,89.64,52.38,2293.43,29.6,61.92,0.631,0
FAZ_01462,TerraScan_X,Soja,444.34,Sequeiro,Siltoso,Inverno,12.35,63.39,44.81,4344.05,18.17,76.69,0.756,0
FAZ_01463,Gaia_Vision,Batata,227.31,Gotejamento,Organico,Inverno,6.31,95.2,43.41,800.0,23.22,69.81,0.762,0
FAZ_01464,TerraScan_X,Cana_de_Acucar,527.69,Aspersao,Arenoso,Primavera,20.03,136.31,63.56,4011.16,18.45,88.1,0.742,0
FAZ_01465,AgroSat_BR,Milho,645.28,Manual,Argiloso,Inverno,17.41,159.36,78.3,4904.29,15.39,64.55,0.644,1
FAZ_01466,Gaia_Vision,Soja,568.89,Gotejamento,Calcario,Inverno,18.73,119.42,79.6,4967.81,27.73,75.91,0.785,0
FAZ_01467,AgroSat_BR,Arroz,283.94,Gotejamento,Franco,Primavera,9.6,51.11,53.23,2733.65,21.34,80.35,0.77,0
FAZ_01468,OrbSat_Field,Algodao,587.61,Inundacao,Siltoso,Primavera,8.89,194.1,80.77,9996.54,30.94,58.53,0.616,1
FAZ_01469,Sentinel_Agro,Batata,426.14,Manual,Calcario,Outono,10.89,172.24,76.33,5728.88,22.99,77.61,0.791,0
FAZ_01470,Gaia_Vision,Algodao,576.43,Manual,Argiloso,Inverno,17.62,125.28,66.17,5634.69,19.92,66.29,0.696,0
FAZ_01471,OrbSat_Field,Algodao,595.83,Manual,Siltoso,Inverno,17.51,149.65,60.56,8223.63,26.55,70.45,0.618,1
FAZ_01472,OrbSat_Field,Soja,611.1,Aspersao,Calcario,Outono,17.64,142.17,49.96,6688.51,39.62,55.32,0.565,1
FAZ_01473,Gaia_Vision,Cana_de_Acucar,329.64,Sequeiro,Siltoso,Inverno,17.5,86.54,42.08,2259.35,18.56,78.84,0.719,0
FAZ_01474,AgroSat_BR,Cenoura,735.38,Gotejamento,Siltoso,Inverno,11.94,204.13,87.22,6445.36,33.38,66.66,0.557,1
FAZ_01475,OrbSat_Field,Algodao,291.7,Aspersao,Organico,Verao,6.44,90.17,51.65,2281.42,28.92,67.44,,0
FAZ_01476,TerraScan_X,Tomate,227.95,Aspersao,Organico,Verao,9.64,134.85,43.13,3274.08,29.2,59.63,0.626,0
FAZ_01477,OrbSat_Field,Trigo,369.24,Gotejamento,Siltoso,Verao,15.6,66.44,39.72,3930.15,45.0,43.01,0.523,1
FAZ_01478,AgroSat_BR,Batata,265.04,Aspersao,Siltoso,Outono,7.39,104.88,47.08,4038.42,24.61,73.97,0.738,0
FAZ_01479,AgroSat_BR,Tomate,491.43,Inundacao,Franco,Inverno,,87.37,66.79,7842.22,20.94,79.45,0.784,0
FAZ_01480,TerraScan_X,Soja,310.62,Inundacao,Argiloso,Outono,8.92,81.98,46.12,6485.74,29.58,55.51,0.656,1
FAZ_01481,OrbSat_Field,Soja,488.03,Aspersao,Argiloso,Outono,13.73,91.0,52.45,5962.45,26.12,72.18,0.813,0
FAZ_01482,AgroSat_BR,Cana_de_Acucar,338.48,Manual,Arenoso,Inverno,17.92,91.3,54.02,3896.59,24.58,62.33,0.596,0
FAZ_01483,Gaia_Vision,Cana_de_Acucar,487.69,Manual,Arenoso,Primavera,21.46,119.54,62.58,4857.4,23.29,72.3,0.565,0
FAZ_01484,Sentinel_Agro,Cenoura,530.85,Aspersao,Arenoso,Primavera,8.18,92.43,69.35,5618.21,24.44,68.8,0.669,0
FAZ_01485,Sentinel_Agro,Trigo,317.03,Aspersao,Organico,Inverno,5.6,51.45,60.14,2752.6,22.14,73.8,0.841,0
FAZ_01486,Sentinel_Agro,Batata,528.45,Aspersao,Organico,Primavera,11.14,146.32,46.96,4760.95,21.72,65.38,0.541,1
FAZ_01487,OrbSat_Field,Trigo,155.63,Gotejamento,Franco,Verao,2.82,35.31,45.29,800.0,40.55,56.53,0.691,0
FAZ_01488,TerraScan_X,Arroz,174.13,Manual,Organico,Inverno,4.96,25.88,48.23,3485.18,20.79,57.84,0.713,0
FAZ_01489,AgroSat_BR,Cana_de_Acucar,340.75,Gotejamento,Arenoso,Outono,17.69,127.5,50.49,3348.46,29.17,80.54,0.664,0
FAZ_01490,Gaia_Vision,Cenoura,409.52,Gotejamento,Calcario,Verao,8.84,115.91,45.22,3626.01,36.52,51.39,0.506,0
FAZ_01491,Gaia_Vision,Milho,363.78,Gotejamento,Siltoso,Outono,12.78,109.72,55.71,3200.24,28.11,65.53,0.788,0
FAZ_01492,OrbSat_Field,Algodao,504.98,Manual,Arenoso,Primavera,19.43,114.43,51.94,5578.13,17.98,49.61,0.53,0
FAZ_01493,Sentinel_Agro,Algodao,412.42,Gotejamento,Franco,Inverno,5.47,116.57,48.74,3540.86,27.25,62.35,0.61,0
FAZ_01494,OrbSat_Field,Milho,419.63,Inundacao,Siltoso,Verao,14.78,95.73,52.1,7264.29,32.1,49.82,0.678,1
FAZ_01495,TerraScan_X,Trigo,290.1,Gotejamento,Organico,Inverno,3.91,70.79,38.78,2411.04,22.47,81.46,0.727,0
FAZ_01496,TerraScan_X,Milho,566.51,Manual,Siltoso,Verao,16.39,171.14,45.06,4757.22,24.51,55.69,0.536,1
FAZ_01497,AgroSat_BR,Cenoura,363.17,Sequeiro,Calcario,Verao,13.38,23.4,42.84,2732.82,33.67,54.07,0.599,1
FAZ_01498,AgroSat_BR,Batata,679.14,Aspersao,Franco,Verao,21.47,267.37,86.6,5148.74,23.4,84.33,0.595,1
FAZ_01499,TerraScan_X,Milho,483.25,Manual,Organico,Inverno,18.0,73.05,59.62,4754.98,12.73,79.71,,0
FAZ_01500,TerraScan_X,Cenoura,333.39,Manual,Argiloso,Verao,6.74,88.87,50.54,1889.16,30.49,51.08,0.647,0
FAZ_01501,TerraScan_X,Cana_de_Acucar,797.94,Manual,Arenoso,Verao,27.48,158.78,79.16,7298.94,32.24,65.41,0.651,1
FAZ_01502,OrbSat_Field,Tomate,288.77,Manual,Calcario,Inverno,12.71,97.59,32.79,2199.7,16.75,51.13,0.676,0
FAZ_01503,TerraScan_X,Soja,325.67,Gotejamento,Calcario,Outono,5.96,45.28,49.32,3425.24,22.22,77.3,0.784,0
FAZ_01504,Gaia_Vision,Soja,392.1,Aspersao,Arenoso,Primavera,9.98,96.32,52.14,3618.4,31.81,72.74,0.755,0
FAZ_01505,Sentinel_Agro,Arroz,359.75,Sequeiro,Franco,Inverno,8.64,42.18,34.36,3033.62,28.2,49.32,0.576,0
FAZ_01506,TerraScan_X,Trigo,868.21,Aspersao,Franco,Inverno,32.23,195.26,63.31,11189.17,23.88,49.51,0.611,1
FAZ_01507,Sentinel_Agro,Batata,272.05,Sequeiro,Calcario,Verao,8.99,137.52,28.77,2034.47,35.73,40.63,0.521,1
FAZ_01508,OrbSat_Field,Tomate,284.17,Inundacao,Arenoso,Inverno,14.67,157.83,35.25,8169.88,26.59,58.19,0.611,1
FAZ_01509,Sentinel_Agro,Tomate,378.5,Aspersao,Siltoso,Inverno,7.32,205.76,61.79,3086.53,14.43,73.57,0.674,0
FAZ_01510,OrbSat_Field,Cana_de_Acucar,205.23,Inundacao,Argiloso,Primavera,8.29,17.51,40.89,5346.3,26.04,64.72,0.765,0
FAZ_01511,Gaia_Vision,Milho,614.78,Manual,Argiloso,Inverno,23.07,115.88,57.87,5813.44,20.22,58.06,0.699,0
FAZ_01512,OrbSat_Field,Trigo,661.41,Aspersao,Franco,Verao,21.87,192.62,60.93,4317.99,31.81,60.31,0.562,1
FAZ_01513,OrbSat_Field,Algodao,489.29,Gotejamento,Franco,Primavera,11.29,90.86,79.24,5304.6,13.29,90.32,0.899,0
FAZ_01514,AgroSat_BR,Tomate,375.71,Manual,Siltoso,Inverno,13.9,201.06,42.01,5273.7,22.01,66.75,0.601,1
FAZ_01515,TerraScan_X,Cenoura,342.72,Sequeiro,Franco,Verao,7.64,83.48,32.13,1592.41,34.33,37.69,0.735,0
FAZ_01516,TerraScan_X,Algodao,358.38,Inundacao,Argiloso,Primavera,10.75,137.88,57.59,8237.42,21.13,79.94,0.67,0
FAZ_01517,Gaia_Vision,Arroz,508.85,Gotejamento,Arenoso,Inverno,17.6,117.18,62.55,1772.44,22.58,70.95,0.69,0
FAZ_01518,Gaia_Vision,Milho,457.83,Aspersao,Calcario,Verao,17.59,34.6,69.21,4028.03,37.96,58.49,0.73,0
FAZ_01519,TerraScan_X,Milho,188.66,Sequeiro,Argiloso,Primavera,10.86,57.67,50.34,3133.37,16.15,79.24,0.86,0
FAZ_01520,AgroSat_BR,Batata,468.48,Gotejamento,Siltoso,Verao,5.65,151.11,45.2,5791.67,28.0,57.55,0.558,1
FAZ_01521,TerraScan_X,Tomate,253.25,Inundacao,Arenoso,Primavera,10.64,112.85,32.44,7579.43,24.91,48.52,0.515,1
FAZ_01522,AgroSat_BR,Cana_de_Acucar,309.05,Gotejamento,Arenoso,Inverno,7.54,64.29,50.59,2425.84,11.3,78.03,0.685,0
FAZ_01523,Gaia_Vision,Soja,153.84,Aspersao,Calcario,Outono,3.69,21.12,53.63,1425.54,27.53,82.01,0.877,0
FAZ_01524,Sentinel_Agro,Cenoura,308.25,Aspersao,Argiloso,Primavera,7.72,84.17,64.07,2193.45,19.88,73.04,0.833,0
FAZ_01525,Gaia_Vision,Algodao,775.53,Gotejamento,Arenoso,Inverno,24.45,208.85,78.12,8201.88,10.56,92.56,0.7,1
FAZ_01526,Gaia_Vision,Arroz,416.29,Manual,Arenoso,Primavera,12.43,100.57,67.51,2545.84,25.45,56.69,0.644,0
FAZ_01527,OrbSat_Field,Soja,144.22,Aspersao,Franco,Outono,4.34,18.6,38.93,900.29,41.15,49.42,0.848,0
FAZ_01528,OrbSat_Field,Milho,245.13,Aspersao,Arenoso,Verao,10.86,52.42,47.77,1151.35,23.69,91.44,0.83,0
FAZ_01529,OrbSat_Field,Algodao,515.06,Aspersao,Siltoso,Outono,11.18,169.1,48.47,4842.89,29.38,63.42,0.485,0
FAZ_01530,OrbSat_Field,Trigo,454.51,Sequeiro,Arenoso,Outono,5.87,55.25,45.88,4556.5,22.82,56.59,0.645,0
FAZ_01531,AgroSat_BR,Tomate,300.43,Inundacao,Franco,Verao,11.43,67.02,44.0,7210.21,37.95,47.96,0.691,1
FAZ_01532,TerraScan_X,Arroz,275.36,Gotejamento,Organico,Outono,2.7,38.75,50.98,1444.57,24.9,55.29,0.63,0
FAZ_01533,Sentinel_Agro,Trigo,267.47,Gotejamento,Organico,Inverno,8.04,46.0,47.1,2736.44,11.23,73.02,0.74,0
FAZ_01534,Gaia_Vision,Cana_de_Acucar,329.38,Inundacao,Siltoso,Primavera,16.83,55.95,40.78,8217.13,35.0,60.71,0.648,1
FAZ_01535,AgroSat_BR,Tomate,434.87,Sequeiro,Calcario,Outono,13.07,126.31,37.03,5021.0,26.1,63.08,0.693,1
FAZ_01536,Sentinel_Agro,Algodao,434.81,Aspersao,Calcario,Primavera,12.82,86.98,63.56,4198.24,21.34,75.93,0.724,0
FAZ_01537,AgroSat_BR,Tomate,254.38,Aspersao,Siltoso,Primavera,10.16,103.29,52.06,4634.85,30.95,61.54,0.766,0
FAZ_01538,AgroSat_BR,Soja,692.34,Manual,Arenoso,Verao,14.6,193.75,51.81,5305.72,31.69,42.93,0.494,1
FAZ_01539,Gaia_Vision,Batata,440.77,Inundacao,Arenoso,Outono,7.37,139.19,41.83,8595.49,26.0,69.07,0.748,1
FAZ_01540,TerraScan_X,Soja,241.6,Inundacao,Organico,Verao,6.36,52.4,46.24,5976.16,18.14,84.37,0.866,1
FAZ_01541,OrbSat_Field,Cana_de_Acucar,130.12,Gotejamento,Organico,Verao,6.91,16.98,37.38,800.0,21.64,60.35,0.794,0
FAZ_01542,TerraScan_X,Cenoura,681.36,Gotejamento,Argiloso,Primavera,12.29,50.4,61.46,4962.0,26.93,71.59,0.818,0
FAZ_01543,Gaia_Vision,Trigo,550.85,Aspersao,Organico,Inverno,20.16,58.07,64.86,4516.37,17.85,61.75,0.665,0
FAZ_01544,Gaia_Vision,Soja,232.42,Gotejamento,Organico,Primavera,5.04,40.02,40.5,2395.56,32.4,56.06,0.746,0
FAZ_01545,Gaia_Vision,Batata,354.5,Sequeiro,Siltoso,Verao,11.31,99.56,60.7,4191.96,20.92,86.03,,0
FAZ_01546,Sentinel_Agro,Cenoura,640.45,Gotejamento,Argiloso,Outono,21.33,211.2,64.39,4208.04,21.93,82.44,0.64,0
FAZ_01547,TerraScan_X,Soja,585.92,Inundacao,Calcario,Inverno,12.53,182.75,71.52,11197.5,21.24,69.82,0.534,1
FAZ_01548,TerraScan_X,Milho,509.51,Aspersao,Argiloso,Inverno,12.42,94.54,55.34,5831.92,21.45,57.72,0.66,0
FAZ_01549,AgroSat_BR,Batata,424.02,Aspersao,Arenoso,Outono,7.85,118.89,52.87,3528.7,30.22,72.35,0.681,0
FAZ_01550,AgroSat_BR,Trigo,258.36,Sequeiro,Arenoso,Outono,9.93,83.53,38.72,2749.7,31.85,56.56,0.547,1
FAZ_01551,AgroSat_BR,Arroz,345.5,Inundacao,Argiloso,Inverno,5.19,60.45,65.23,5659.67,20.36,,0.744,0
FAZ_01552,Gaia_Vision,Cenoura,384.88,Sequeiro,Argiloso,Verao,10.0,75.63,38.03,5094.08,27.43,49.73,0.645,0
FAZ_01553,TerraScan_X,Milho,489.13,Gotejamento,Arenoso,Inverno,17.92,107.94,57.71,6840.18,17.35,67.97,0.677,0
FAZ_01554,Gaia_Vision,Arroz,556.45,Gotejamento,Siltoso,Inverno,10.5,80.81,78.75,6986.47,27.66,59.24,0.634,0
FAZ_01555,Sentinel_Agro,Algodao,278.16,Gotejamento,Siltoso,Inverno,5.98,109.01,49.24,1956.49,25.79,74.67,0.758,0
FAZ_01556,AgroSat_BR,Batata,409.52,Aspersao,Siltoso,Verao,3.62,81.24,70.66,4784.0,24.08,69.73,0.77,0
FAZ_01557,Gaia_Vision,Milho,636.78,Aspersao,Siltoso,Outono,19.67,156.31,74.78,3457.9,24.44,71.03,0.755,0
FAZ_01558,Gaia_Vision,Tomate,586.3,Sequeiro,Arenoso,Outono,15.92,213.68,49.69,6562.01,25.18,72.49,0.491,1
FAZ_01559,Sentinel_Agro,Algodao,712.07,Aspersao,Franco,Outono,24.92,186.4,68.21,6096.88,24.82,57.91,0.774,1
FAZ_01560,OrbSat_Field,Algodao,417.07,Sequeiro,Organico,Verao,14.09,139.84,37.15,3549.28,35.47,32.45,0.564,1
FAZ_01561,TerraScan_X,Cenoura,309.59,Aspersao,Organico,Verao,6.63,30.43,55.72,4495.4,28.11,73.34,0.814,0
FAZ_01562,OrbSat_Field,Batata,513.26,Inundacao,Organico,Outono,12.45,220.13,55.26,7928.2,31.19,43.81,0.501,1
FAZ_01563,AgroSat_BR,Milho,291.16,Aspersao,Organico,Primavera,11.35,47.64,39.41,6239.45,19.55,70.95,0.675,1
FAZ_01564,Gaia_Vision,Cana_de_Acucar,269.0,Gotejamento,Arenoso,Primavera,8.78,52.48,47.01,1922.15,23.2,68.8,0.688,0
FAZ_01565,Sentinel_Agro,Milho,649.93,Sequeiro,Franco,Outono,25.22,123.23,86.03,14036.35,22.63,63.0,0.761,1
FAZ_01566,Sentinel_Agro,Soja,245.93,Gotejamento,Arenoso,Primavera,4.83,39.46,44.69,3928.77,23.83,52.82,,0
FAZ_01567,TerraScan_X,Algodao,410.78,Manual,Franco,Primavera,6.06,117.04,46.83,4273.35,31.07,54.14,0.583,1
FAZ_01568,OrbSat_Field,Trigo,156.82,Inundacao,Arenoso,Outono,6.54,76.33,40.43,5323.73,30.94,71.06,0.695,0
FAZ_01569,TerraScan_X,Algodao,719.53,Sequeiro,Argiloso,Outono,18.48,181.38,46.76,7221.4,31.82,51.39,0.568,1
FAZ_01570,Gaia_Vision,Algodao,255.47,Manual,Franco,Verao,3.45,52.44,50.74,3401.28,23.71,65.06,0.697,0
FAZ_01571,TerraScan_X,Tomate,586.62,Aspersao,Organico,Primavera,16.41,141.87,67.93,3905.54,20.12,83.21,0.768,0
FAZ_01572,Sentinel_Agro,Cana_de_Acucar,287.3,Inundacao,Franco,Primavera,11.77,37.77,58.68,14579.94,18.39,80.46,0.863,1
FAZ_01573,Sentinel_Agro,Arroz,496.05,Gotejamento,Calcario,Outono,16.28,85.64,60.96,5659.79,28.69,77.07,0.725,0
FAZ_01574,AgroSat_BR,Arroz,230.32,Aspersao,Siltoso,Inverno,8.85,36.84,46.21,2807.88,25.74,64.65,0.682,0
FAZ_01575,AgroSat_BR,Tomate,406.26,Gotejamento,Franco,Outono,12.41,102.24,53.78,3468.44,22.75,77.24,0.767,0
FAZ_01576,Gaia_Vision,Algodao,345.08,Aspersao,Calcario,Verao,8.15,152.75,60.73,2537.57,31.59,77.87,0.722,0
FAZ_01577,OrbSat_Field,Arroz,235.22,Gotejamento,Siltoso,Inverno,4.96,30.83,52.74,2100.35,18.58,73.42,0.758,0
FAZ_01578,TerraScan_X,Batata,537.66,Sequeiro,Calcario,Inverno,19.45,216.95,69.1,4841.34,16.48,84.79,0.719,1
FAZ_01579,Gaia_Vision,Cana_de_Acucar,584.53,Inundacao,Siltoso,Inverno,15.38,187.31,77.54,8766.99,21.31,61.54,0.633,1
FAZ_01580,AgroSat_BR,Arroz,403.77,Sequeiro,Argiloso,Verao,12.9,58.1,62.01,5850.72,24.25,63.52,0.669,0
FAZ_01581,TerraScan_X,Tomate,182.02,Gotejamento,Franco,Primavera,12.73,83.49,45.81,1264.53,12.29,98.0,0.873,0
FAZ_01582,AgroSat_BR,Soja,180.78,Inundacao,Calcario,Outono,5.01,39.06,33.05,5588.02,27.58,49.69,0.667,0
FAZ_01583,TerraScan_X,Arroz,202.97,Aspersao,Argiloso,Verao,5.41,89.34,43.55,1472.79,24.76,49.99,,0
FAZ_01584,OrbSat_Field,Cana_de_Acucar,461.08,Aspersao,Organico,Verao,20.25,56.92,54.49,6358.76,28.88,70.7,0.778,0
FAZ_01585,Gaia_Vision,Cenoura,254.53,Sequeiro,Franco,Inverno,7.0,46.82,47.94,1724.1,14.07,82.36,0.869,0
FAZ_01586,TerraScan_X,Cenoura,768.79,Sequeiro,Arenoso,Inverno,13.68,135.28,70.64,5427.16,26.27,56.99,0.514,0
FAZ_01587,Sentinel_Agro,Batata,191.73,Aspersao,Arenoso,Verao,2.28,68.86,47.93,1472.61,34.23,57.54,0.733,0
FAZ_01588,Sentinel_Agro,Milho,316.23,Sequeiro,Arenoso,Primavera,13.72,35.89,43.72,2309.1,29.33,63.73,0.629,0
FAZ_01589,TerraScan_X,Milho,574.9,Inundacao,Calcario,Inverno,21.14,117.02,76.72,8436.45,12.78,69.88,0.747,0
FAZ_01590,TerraScan_X,Arroz,657.78,Sequeiro,Calcario,Verao,10.66,61.96,57.71,8232.26,42.28,38.75,0.584,1
FAZ_01591,TerraScan_X,Trigo,408.46,Inundacao,Siltoso,Inverno,13.76,55.01,47.93,7264.51,22.61,72.01,0.743,1
